post	label	language
USTED HABLA DESDE EL BUENISMO DEMAGOGO D LOS DELINCUENTES Q AGREDIERON A LOS GUARDIAS CIVILES AL SALTAR LA VALLA DE CEUTA ILEGALMENTE, NO SE OLVIDE, ILEGALMENTE Y AGRESIONES PREMEDITACIÓN.  LS G.CIVILES SON LS Q MERECEN MUCHÍSIMO MAS,Y LA HUMANIDAD CN ELLOS Y FAMILIAS q@ximopuig https://t.co/zGvfkyf864	1	spanish
@evamaciass_71 @salvameoficial @joseantonioleon tienen razón son profesionales de provocar situaciones de acoso para que el personaje salte y entonces hacerse los martires, los probrecitos periodistas	0	spanish
-¿Por que las mujeres tienen Un sexto sentodo? -Porque no usan los otros cinco	1	spanish
@MashiRafael Vergüenza mundial dan ! Ratas! 🐀 y vos correa hijo de puta no te mereces la ciudadanía ecuatoriana igual q ese Jorge Glas! Repudio total a la mañoseria y caretucada de tu gobierno!	0	spanish
Todos los árabes son terroristas. Todos los colombianos son traficantes. Todos los haitianos son brujos y malos. Todos los portugueses huelen mal. Todos los franceses son racistas. Todos los venezolanos son malandros.  Así es tw, la vida de los hater. Los unicos que sirven pues.	1	spanish
"""¡Menudo cachondeo! Los refugiados se van de vacaciones a sus """"peligrosos"""" países con las ayudas públicas que reciben https://t.co/4bEL8F5ttF"""	1	spanish
Indocumentados, salen más caros detenidos que trabajando https://t.co/nUM92RxCg4 via @e_municipios	1	spanish
no puedo dejar de escuchar Arabe q alguien me pare	0	spanish
Yo soy fiel creyente de esto Jajajajajaja porque en Cartagena terminé hablando con un arabe en inglés toda la noche 😂 como ? No tengo idea https://t.co/Xr5EoiFak6	0	spanish
@vntiat Maldita la puta que la parió, que es esta asquerosidad perra sucia. Debería sacarse la mierda que tiene en la cabeza hija de puta.	1	spanish
@LUCIANA_LEON_R No metas a Víctor Raúl en tu perra das, ya la jodiste , ahora callate	1	spanish
Mucho rollito con lo de #JuanaRivasSomosTodas pero en Ceuta y Melilla indocumentados,que no muestran sus pasaportes, arremeten contra la policia de frontera con palos,incendiarios y cal viva y nadie sale a la calle. Todos en la piscina de Galapagar pasando un #FelizSabado	1	spanish
@ventiharmony MERECÍAN UNA PUTA BODA CON HIJOS ESA CASA QUE TOBY ESTABA CONSTRUYENDO LPM	0	spanish
-PERO PORQUE PUTAS TE MIRA TANTO ESA ZORRA??? LA CONOCES?? ES TU CASERA DEPLANO!!! HABLA PUES IMBECIL..!😠😠😤😤😡😡 - Es una revista pendeja ..!!😒😒 - ah si.! Es cierto 😌 te awo veve de lus..! 😘🙃🙂 https://t.co/JRDrzuWD6H	1	spanish
@nikolas79jf Imbécil nivel escoria de alcantarilla	0	spanish
mi viejo acaba de decir “negros de mierda vayan a laburar” CALLATE HIJO DE RE MIL PUTA	0	spanish
@IrantzuVarela A mi lo que digas tú me importa una puta mierda la verdad.	0	spanish
@TheGrefgYT @LVPibai Ostia puta :v con la tonterías ya empezamos	0	spanish
Desde  cuándo unos ... sin papeles y con entrada ilegal en un país, que encima  les acoge, que vienen avasallando e imponiendo un sindicato totalmente  ilegal ¿o no están ilegalmente en este país? Y todavía se permiten decir  que somos racistas? https://t.co/QHbgCZsPKm	1	spanish
NO+INMIGRACIÓN NO+INVASIÓN NO MÁS INMIGRANTES, DEPORTACIÓN MASIVA YA!!!! #DefiendeChile #ChilePrimero #SocialPatriotas2022 https://t.co/npFnkVLpoV	1	spanish
2 y 2 son 4, 4 y 2 son 6, 6 y 2 son 8 y tu eres puta a los 16🎶🖕	1	spanish
@hoseokswhxre tu eres putifandom porque quien no es puta no disfruta airw	0	spanish
@JoseAGemio13 @ManuelPandolfo @Jose85hu Antes de inventar cállate la puta boca, no sabéis ni qué hacer ya. Escuece, escuece mucho!!!! https://t.co/h0OgLt3mDc	0	spanish
@daniellemx_ Te mereces mas la portadabde la revista playboy.. Por zorra.. Y mentirosa..	1	spanish
la mujer es una perla no una perra	0	spanish
QUE LE QUERIAN NOMINAR FIJO POR LA PUTA LISTA DE PRODUCCION TOMA JODERSEEEEEEEEEE TODOS A NOMINAR A QUIEN LO MEREZCA	0	spanish
#AlCongresoPorLosJubilados carrio no sirve lo que decis hija de puta!!! Callate gorda pendonrchaa!!! Caguenla a palos!!	1	spanish
No soporto al chicharo güero	1	spanish
Voy a saltar la valla de Melilla en chándal con un Seat Ibiza tuneado.	0	spanish
¿Que harian los hombres sin las mujeres? Pues domesticar otro animal y esta vez no enseñarle a hablar.	1	spanish
@weni_habbo @ESHabbo @JorgeHelper @LinuXx_Habbo @DeRociodemiel @BryanBieber17HB @iMonyHabbo Cállate puta	1	spanish
@Calvincandie69 Tanta berga q traen en el carrete y se espantan x el semen en la cara de la niña.. hijos de perra..	0	spanish
Carta de una inmigrante deseperada que pide ayuda para superar la depresión https://t.co/XhJ7acX7XU	0	spanish
@Mica_Quiroga1 Que puta de mierda sos. Ni un Gracias mereces 😂♥️♥️♥️♥️♥️	0	spanish
Precios de la gasolina en Emiratos Árabes para el mes de agosto https://t.co/2DlRqkqPwt	0	spanish
Sonya porque tuviste que morir ptmr te odio pendeja, tenías que quedarte callada zorra sin alma https://t.co/vDTRILdW6U	1	spanish
Casi lloré en esta parte del capítulo. Fue perra pero no merecía tanto. https://t.co/A9aaecTVpx	1	spanish
@lamacope Tu eres tonto y no tienes ni puta idea de fútbol, payaso	0	spanish
@SIENCIOU @guachicolon ay la puta madre que hermoso gesto, q amor eres lloré, felicidades Luji, te mereces esto tanto	0	spanish
Te habrán dicho que los #inmigrantes traen #paro y miseria ¿verdad? Pues mira lo que dicen las cifras.  #FronteraSur #inmigrantevictima @SolidaridMigran @FronterasFiltro @CiesnoM @luisantia @comptegrau @Tolstoi01  https://t.co/wf9O1IQ6ei	0	spanish
Otro inmigrante que no quiere pagar el tren y agrede al hombre de seguridad y solo una española le ayuda. Esto es lo que invade España https://t.co/BD83gT1IOd	1	spanish
⚡DESTACAMOS | Buenas noticias, el alcalde de Filadelfia decidió acabar con un acuerdo de colaboración entre la policía y ICE que daba información sobre los indocumentados... #ConexiónMigrante https://t.co/Z9UYywo52d https://t.co/ELs1r4qOK4	0	spanish
Javier A: 'hay un vídeo que dice que si quieres comerte una polla...' Noemí: 'CÁLLATE'	0	spanish
Aquí podemos ver como la adoctrinadora, mentirosa y demagoga televisión pública de los Catalufos, la TV3 esa de mierda manipula ya sin pudor alguno, ya no importa... ..ai espera... Que es TeleCirco mientras habla de Santi Potros a media pantalla... (Creo que voy a vomitar) https://t.co/zTnNZHLihp	0	spanish
@lortegadiaz Callate zorra corrupta que tu tienes las manos llenas de mucha sangre, sinvergüenza, vagabunda, pagarás como los otros.	1	spanish
Trabajé 12 horas,me merecía tomarme el colectivo vacío y con aire. La puta madre	0	spanish
@ximenaputisima por puta y golfa eso te merecías y hasta mas	1	spanish
Esto en BARBARIE, después hablan de crueldad en países árabes...no les llegan a los talones a Morales y su Poder Judicial https://t.co/fjFPk3fAFg	0	spanish
No veo OT, pero esta mujer es una puta estrella!!!😱😱😱😱😱 Buenos días. https://t.co/fziVG8TdJu	0	spanish
@Paola5Navarro @UniPolitica @UniNoticias @TelemundoNews Cállate zorra narcotraficante colombiana q pide likes en su página cómo debes d estar d la mente ponte a trabajar xq se ve te falta dinero	1	spanish
miespana1 puta. zorra. guarra. falsa. hijueputa. feo. nazi. putón. furcia. imbécil. zopenco. gilipollas. subnormal.	1	spanish
Antonin anda de zorra regalada y seguro hasta hace gritar de placer a su 'mejor amigo'. Cariño, tú mereces mucho más que eso, ¿... — Porque soy un idiota, pero un idiota feliz por el momento. Siempre optimista, anónimo, siempre op... https://t.co/UPyYDQKEC4	0	spanish
Mientras tanto el okupa de La Moncloa NO ELECTO piensa ya en sus vacaciones. Ya os lo aviso. Pronto estallará una auténtica guerra de guerrillas en España y un enfrentamiento civil muy duro. https://t.co/mULqhBooZH	0	spanish
Silenciando güeros.	0	spanish
"""Los mismos zurditos que llorarían si alguien tacha de """"terrorista"""" a un árabe o de """"simio"""" a un negro, ofenden a @carlosvives con el estereotipo racista de """"corroncho mamaburra"""" solo por tocar en Israel.  """"Soy progre pero me vuelvo racista/regionalista si no piensas como yo""""."""	1	spanish
Yo siempre he pensado que en mi otra vida fui negra mamona. Ahora me toca ser una güera desabrida y sin big ass.	1	spanish
@_Brix__ @LopezNahulo Lo unico que vas a tener en tu culo es mi polla	0	spanish
Y ese país está gobernado por un viejo cagalitroso cubano, un cretino colombiano indocumentado y un sirio-libanés narco-terrorista... https://t.co/0iMzJjyfLa	1	spanish
@Goncroquetas Que te calles pedazo de escoria otaku	0	spanish
@Barbijaputa De mí se rieron por relacionarlo con el veganismo: 'mirad a esta loca las tonterías que dice, lo que me faltaba por oír.' Mi hermana les miró como si fueran mierda, no entendieron por qué eran los únicos que se reían en la mesa.	0	spanish
@YooaRamirez Callate zorra y deja de cagarme los tw	1	spanish
No eres una perra para advertir enseñando los dientes. Ahora, ven conmigo. Siéntate, observemos a los humanos celebrar su nuevo ciclo anual.'	0	spanish
@Fraanpereyra_ No es culpa miiiia uooo, la zorra de tu novia quiere arrancar	1	spanish
señor @JorgeSharp #alcadedevalparaiso tiene claro que cuando uno hace la ficha cas por internet para valparaiso lo rechazan por que dicen que tengo que ir igual a la municipalidad y llevar los papeles, y en viña del mar lo aceptan y hacen cita por telefono sin complicaciones.	0	spanish
Sobre el video que he publicado, me informan que ocurrio en Guatemala lo de la voz en árabe, es para meter mierda ¡¡Pido disculpas!! eso si, sigo pensando que son unos Hijos de Puta	1	spanish
@LaRetuerka @mivecinayyo @MonederoJC Tú eres un hijo de perra!!!	0	spanish
Palestino indocumentado	1	spanish
@CaELiKe @ElChamoSalas YA CALLATE PUTA VIEJA DRAMATICA	1	spanish
@IrantzuVarela Mezclas conceptos, hablar de acoso es una cosa, de sexo o violación es otra. El acoso es no aceptar un no, es usar palabras groseras, pero no saludar, presentarse, invitar a un café una sola vez, aceptando el si o el no como respuesta, o in	0	spanish
@IrantzuVarela Una puta guerra, es una puta guerra. Tu frase, mi frase del siglo.	0	spanish
Las mujeres tb son libres de ligarse a los hombres. El asunto es cómo se hace. La violacion ,el acoso ,el abuso no es la forma. https://t.co/4YA52foBA0	0	spanish
@5LauraRomo @CircaGh Soy una victima del acoso gay y nadie me defiende. Tu eres el responsable si me pasa algo.	0	spanish
#OJO Detienen a 95 #indocumentados en desierto de Arizona #migración #internacional  https://t.co/h04VR2nKJJ https://t.co/lByJY2iXaJ	0	spanish
Lo nuestro nunca iba a funcionar porque tu eres un pendejo hostigoso y yo una maldita perra sin corazón.	0	spanish
@Republicana2018 Callate troll y la concha de tu puta madre. Dejá de decir pelotudeces que sólo te pueden creer los descebrados globoludos.	0	spanish
@joancach @DaleFiera @mauroboselli Toñito otra vez tu??? Ya cállate y disfuta el triunfo de nuestro equipo ta perra puta madre!!!	0	spanish
Que pesadilla mi padre contandoles mi vida y enseñandoles fotos mías a toda la familia, callate la puta boca un poco chico	0	spanish
SABES A QUIÉN SE A TIRADO LA PELIRROJA ESTA LA MUY GUARRA?, AL RAMÓN Y LA FALDA QUE USABA SE LE VEÍA TODO	1	spanish
@nerayu3107 Cállate la puta boca que me muero de la risa again	0	spanish
@steeficorrea Outfit***** puta cállate jajaja	1	spanish
#LoMásLeído | El Gobierno refuerza con 323 plazas el sistema nacional de protección internacional y de acogida https://t.co/EqWIWWGOu2	0	spanish
Tengo una duda: Las mujeres arabes: ¿que deben taparse con el velo?. https://t.co/MeHkf4LMLv	0	spanish
Nao: el robot que enseña Alemán a los niños refugiados #Idiomas https://t.co/d3zO84F9DC	0	spanish
Porque las mujeres pierden la regla a los 50? Porque necesitan la sangre para las varices.	1	spanish
@exitosape Que tal hija de puta está perra, para ir de acusete con un superior e infringiendo la ley.	1	spanish
Absurda Europa y Bruselas. El populismo es lo que tienen ellos declarando un igualitarismo y socialismo fracasado , un estado de bienestar para inmigrantes ilegales y para quienes no trabajan y de malestar para el que produce y le quitan todo con impuestos https://t.co/B87xPLow29	1	spanish
@miriaan_ac @Linaveso_2105 @HumildesSquad_ CÁLLATEEEE ZORRA AHRE #CNCO #BestBoyBand #iHeartAwards	1	spanish
@IvanDuque presidente en Cúcuta , tenemos problemas con venezolanos que se disputan territorios como si estuvieran en Su país !!! No se como indocumentados pueden estar acá  cerremos la frontera y saquemos  aquellos que delinquen y hacen cada día más daños a nuestros ciudadanos	1	spanish
- Callaté Visto Que Te Dejo En Puta🎤🎶	0	spanish
-¿porque los hombres se casan con las mujeres? -porque las cabras no saben fregar los platos.	1	spanish
— No hay nada más lento que un caracol. — Cállate hijo de puta, eso lo dices porque no tienes Blackberry.	0	spanish
Me estoy comiendo la picada árabe más rica de mi vida	0	spanish
@Haryachyzaychyk Callate zorra y mama duro! 😍	1	spanish
Acabo de escuchar a Casado diciendo que hay DECENAS DE MILLONES de subsaharianos ahora mismo reuniendo dinero para venir a Europa. No sé qué me asusta más, que este idiota diga esas cosas o que haya tantos tarados deseando creérselas.	0	spanish
"""Y NADIE SE HA PREGUNTADO LO QUE LE VA A COSTAR AL HOMBRE DEL GUANTAZO LA SITUACION..?!? PORQUE SEGURO ES, QUE EL MENDA MUSULMONO LE VA A PONER UNA DENUNCIA, QUE EL FALLO VA A SER """"CULPABLE"""", QUE UNA PANDILLA DE MUSULMONOS LE VA A ESTAR ESPERANDO DELANTE DE LA PUERTA DE SU NEGOCIO https://t.co/DjfA63A0T2"""	1	spanish
@Fed_Durand Callate come sobra, más zorra son las tuyas	1	spanish
te quiero hacer mi reina árabe bomboncitocaramel	0	spanish
@andreaacata cállate perra JAJAJAJAJAJA	1	spanish
"""En """"La Reina del Sur"""" de @perezreverte , el personaje del """"Güero"""" Dávila tambien lleva un registro en cuaderno los detalles de todos los vuelos realizados transportando droga. Esto le cuesta finalmente su vida.  https://t.co/oy4zkrJYaJ"""	0	spanish
@AnderssonBoscan Vieja zorra imbécil y MENTIROSA, que nos cree unos solemnes cojudos. Señor Lenin, por favor dignifique al Ecuador, pobres, pero no en la cloaca robolucionaria!!	1	spanish
@rjimenez_perez tu eres un hijo de puta pervertido y pedofilo, una lacra que se debe exterminar, basura de mierda, no mereces vivir	0	spanish
@CanalusHeresy @Fourty35 @IrantzuVarela A, que la zorra está va de matona por la vida? Jajajaja. Pero si de un soplido la desgracias al adefesio ese!😂	1	spanish
@PoleoRafael Mira hijo de puta mejor cállate la gran jeta malparido a ella y a cualquier virgen la pueden vestir como le den la gana tú eres el culpable de esta desgracia de 20que callo sobre Venezuela y eso no lo vamos a olvidar hijo de puta	0	spanish
Una tía no es una guarra por hacer una foto de su culo y tú eres un puto nazi que no sé qué hace respirando. https://t.co/Frx1dv3VsN	0	spanish
Ea pues ya solo falta que Albert Rivera vaya a Algeciras a abrazarte con los inmigrantes subsaharianos	1	spanish
@KobaML Claro, es un hoyo(coño) que se abre con una tuneladora(polla) sin consentimiento de la naturaleza. Una macabra violación de libro.	0	spanish
Racismo es que hagas enfrijoladas con frijoles güeros y no negros.	0	spanish
Cada puta semana igual. La puta carpeta. Estoy hasta el moño de Cepeda. No se merecía quedarse. Ojalá hagáis un poquito de autocrítica todos los que lo apoyais. #OTGala7	0	spanish
*chica súper sufriendo* 'Cielo, la menstruación es una bendición, no una maldición' Mira, zorra, cállate #Runaways	1	spanish
Ay Dios cuando se entere Casado de que la ola de calor viene dada por la entrada masiva, sin papeles, de aire subsahariano	1	spanish
